360,1808360,AREA SUMATERA,YAYASAN INTERNATIONAL FULL GOSPEL FELLOWSHIP,"Jl. Klenteng No.299, Pondok-Padang",1-Feb-18,31-Jan-19,BERAKHIR,1
361,1808361,AREA SUMATERA,BANK ACEH,Aceh,1-Feb-19,31-Jan-21,AKTIF,1
362,1808362,AREA SUMATERA,"BANK MAYAPADA INTERNATIONAL, TBK",Cabang Pematang Siantar,1-May-20,30-Apr-21,AKTIF,1
363,1808363,AREA SUMATERA,BANK NEGARA INDONESIA (PERSERO) TBK PALEMBANG,Kanwil Palembang,1-Aug-20,30-Jun-21,AKTIF,1
364,1808364,AREA SUMATERA,BANK BNI SYARIAH CABANG BANDA ACEH,Banda Aceh,1-Jan-19,31-Dec-20,AKTIF,1
365,1808365,AREA SUMATERA,BPR  TUNAS MITRA MANDIRI,,1-Jan-19,31-Dec-19,AKTIF,1
366,1808366,AREA SUMATERA,BPR BANDAR RAYA,Batam,1-Jan-20,31-Dec-20,AKTIF,1
367,1808367,AREA SUMATERA,"BANK PANIN, TBK",Cabang Banda Aceh,1-Aug-19,31-Jul-20,AKTIF,1
368,1808368,AREA SUMATERA,BPR MUSTAQIM SUKA MAKMUR,Aceh,1-Oct-19,30-Sep-20,AKTIF,1
369,1808369,AREA SUMATERA,ADI SARANA ARMADA ,Selindo,1-Jan-18,31-Dec-18,BERAKHIR,1
370,1808370,AREA SUMATERA,ANUGRAH ARGON MEDICA ,Selindo,1-Jan-18,31-Dec-19,AKTIF,1
371,1808371,AREA SUMATERA, ANUGERAH PHARMINDO LESTARI ,Selindo ,1-Apr-20,31-Jul-20,AKTIF,1
372,1808372,AREA SUMATERA,CIMB NIAGA AUTO FINANCE,Selindo,1-Nov-18,31-Oct-20,AKTIF,1
373,1808373,AREA SUMATERA,FEDERAL INTERNATIONAL FINANCE,Selindo,11-Jun-20,11-Jun-21,AKTIF,1
374,1808374,AREA SUMATERA,FINANSIA MULTI FINANCE,Selindo,1-May-20,30-Apr-21,AKTIF,1
375,1808375,AREA SUMATERA,MAYBANK INDONESIA FINANCE,Selindo,1-Jan-20,31-Dec-20,AKTIF,1
376,1808376,AREA SUMATERA,MAXPOWER INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
377,1808377,AREA SUMATERA,"MITRA PINASTHIKA MUSTIKA FINANCE, TBK",Selindo,1-Jan-20,31-Dec-20,AKTIF,1
378,1808378,AREA SUMATERA,PT MULTIFILLING MITRA INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
379,1808379,AREA SUMATERA,UNILEVER INDONESIA,Selindo,2-Jan-20,31-Dec-20,AKTIF,1
380,1808380,AREA SUMATERA,PT BANK IBK,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
381,1808381,AREA SUMATERA,"BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN, TBK",Selindo,30-Mar-20,31-Mar-20,AKTIF,1
382,1808382,AREA SUMATERA,"BANK PERMATA, TBK",Selindo,1-May-20,31-Dec-22,AKTIF,1
383,1808383,AREA SUMATERA,"BANK PERMATA, TBK (JASA PATROLI PENGAMANAN)",Selindo,1-Jan-18,31-Dec-19,AKTIF,1
384,1808384,AREA SUMATERA,BANK UOB INDONESIA,Selindo,1-Apr-19,31-Mar-21,AKTIF,1
385,1808385,AREA SUMATERA,BANK COMMONWEALTH,Selindo,1-May-19,30-Apr-22,AKTIF,1
386,1808386,AREA SUMATERA,BANK SAHABAT SAMPOERNA,Selindo,1-May-20,30-Apr-22,AKTIF,1
387,1808387,AREA SUMATERA,ADI SARANA LELANG,"Medan, Balikpapan, Semarang",1-Jan-18,31-Dec-18,BERAKHIR,1
388,1808388,AREA SUMATERA,ASURANSI ALLIANZ LIFE INDONESIA ,"Kantor Pusat Jaksel, Denpasar, Medan, Bandung, Surabaya",1-Jul-18,31-Dec-19,AKTIF,1
389,1808389,AREA SUMATERA,HANWA LIFE INSURANCE INDONESIA,Medan,18-Nov-17,17-Nov-18,AKTIF,1
390,1808390,AREA SUMATERA,INDOSIAR VISUAL MANDIRI,"Sum I, Sum II, Jawa I, Jawa II, Jawa III, Indtim ",1-Jan-19,31-Dec-19,AKTIF,1
391,1808391,AREA SUMATERA,KOPERASI PINJAM JASA SAHABAT MITRA SEJATI ,"Sumatera I, Jawa I, Jawa III, Indonesia Timur",1-May-20,30-Apr-22,AKTIF,1
392,1808392,AREA SUMATERA,MALINDO FEEDMILL TBK,Banjarmasin,21-Feb-19,20-Feb-20,AKTIF,1
393,1808393,AREA SUMATERA,"MITRA PINASTHIKA MUSTIKA, TBK","Sumatera, Jawa I, Jawa II, Jawa III dan Kalimantan",1-Feb-20,31-Jan-21,AKTIF,1
394,1808394,AREA SUMATERA,SERA GROUP,"Balikpapan, Sangatta, Samarinda, Serpo Vico, Bontang, Batu Kajang",1-Dec-18,31-Dec-19,AKTIF,1
395,1808395,AREA SUMATERA,SUMBER CIPTA MULTNIAGA,"Sumatera, Jawa I",1-Jan-20,31-Dec-20,AKTIF,1
396,1808396,AREA SUMATERA,TRANSPORTASI GAS INDONESIA,Regional Office 3 Pekanbaru,1-Oct-18,31-Dec-20,AKTIF,1
397,1808397,AREA SUMATERA,BANK HSBC INDONESIA (BANK EKONOMI RAHARJA),"Sumatera, Jawa I, Jawa II, Kalimantan, Indonesia Timur",1-Aug-18,2-Aug-20,AKTIF,1
398,1808398,AREA SUMATERA,"BANK NATIONAL NOBU, TBK","Padang, Solo, Malang, Jember, Pekanbaru, Batam",1-Jan-20,31-Dec-20,AKTIF,1
399,1808399,AREA SUMATERA,"BANK RAKYAT INDONESIA, TBK",,19-Nov-19,18-Nov-20,AKTIF,1
400,1808400,AREA SUMATERA,"BANK RAKYAT INDONESIA, TBK",,19-Nov-18,18-Nov-19,AKTIF,1
401,1808401,AREA SUMATERA,"BANK DANAMON INDONESIA, TBK","Sumatera, Jawa I, Kalimantan dan Indonesia Timur",1-Sep-19,30-Sep-20,AKTIF,1
402,1808402,AREA SUMATERA,"BANK CENTRAL ASIA, TBK","Sumatera, Jawa III, Kalimantan dan Indonesia Timur",1-Mar-20,28-Feb-21,AKTIF,1
403,1808403,AREA SUMATERA,"BANK MAYBANK INDONESIA, Tbk, PT","Sumatera, Jawa I, Kalimantan dan Indonesia Timur",1-Apr-20,31-Mar-23,AKTIF,1
404,1808404,AREA SUMATERA,"BANK MUAMALAT INDONESIA, TBK","Sumatera, Jawa I, Jawa II, Jawa III dan Kalimantan",1-Oct-19,31-Dec-20,AKTIF,1
405,1808405,AREA SUMATERA,"BANK OCBC NISP, TBK","Sumatera, Jawa II, Jawa III, Kalimantan, Indonesia Timur",1-Mar-19,28-Feb-21,AKTIF,1
406,1808406,AREA KALIMANTAN,"PT ASTRA INTERNATIONAL, TBK",,1-Jan-19,31-Dec-19,AKTIF,1
407,1808407,AREA KALIMANTAN,BERKAT ANUGERAH SEJAHTERA,Office Samarinda,3-Mar-20,2-Mar-21,AKTIF,1
408,1808408,AREA KALIMANTAN,BERKAT ANUGERAH SEJAHTERA,"Site Loa Kulu Kukar, Site Batauh Kukar, Site Tanah Datar, dan Site Loa Gagak Kukar",13-May-20,12-Aug-20,AKTIF,1
409,1808409,AREA KALIMANTAN,CANDI PASIFIK ,Jl. Yos Sudarso RT 17 Loa Kulu Kota Kukar,22-Jun-19,21-Dec-19,AKTIF,1
410,1808410,AREA KALIMANTAN,CITRANUSA INTISAWIT,Jln. Aminah Syukur No. 01 RT 02 Kel. Sei Pinang Samarinda,11-Feb-19,10-Feb-20,AKTIF,1
411,1808411,AREA KALIMANTAN,ERSIHAN SATYA PRATAMA,Jalan Martadinata No. 7 Samarinda-Kalimantan Timur,1-Jul-19,31-Dec-19,AKTIF,1
412,1808412,AREA KALIMANTAN,FAKULTAS TEKNIK UNIVERSITAS TANJUNGPURA,"Jl. Prof. DR. H. Hadari Nawawi, Kota Pontianak Kalbar",1-Oct-19,30-Sep-20,AKTIF,1
413,1808413,AREA KALIMANTAN,HARMONI MITRA UTAMA,PAM External Cabang Balikpapan,1-Jan-20,31-Dec-20,AKTIF,1
414,1808414,AREA KALIMANTAN,KOMPLEK PERTOKOAN JERUJU WEAR HOUSE,Jl. Komyos Soedarso KM 2 Pontianak,10-Dec-19,9-Dec-20,AKTIF,1
415,1808415,AREA KALIMANTAN,OTORITAS JASA KEUANGAN,,1-May-19,31-Dec-19,AKTIF,1
416,1808416,AREA KALIMANTAN,PRIMACON,Jl. Aminah Sykur No.01 Kel. Sei Pinang-Samarinda,3-Mar-19,2-Mar-20,AKTIF,1
417,1808417,AREA KALIMANTAN,PUTRA BINTANG SAMARINDA,Jl. Poros Samarinda Bontang RT 26 No. 18,1-Aug-19,31-Jul-20,AKTIF,1
418,1808418,AREA KALIMANTAN,PUTRA PERKASA ABADI,Jl. Aminah Sykur No.01 Kel. Sei Pinang-Samarinda,17-Dec-18,16-Jun-19,BERAKHIR,1
419,1808419,AREA KALIMANTAN,SEKOLAH IMMANUEL,"Jalan Letjend Sutoyo, Komplek Sutoyo Indah",1-Jan-20,31-Dec-20,AKTIF,1
420,1808420,AREA KALIMANTAN,SELARAS ANUGRAH SENTOSA (HOTEL GRAND TJOKRO BALIKPAPAN),"Jl. Marsma R Iswayudi no 01 RT 11, Sepinggan, Balikpapapan",6-Jan-20,5-Jan-21,AKTIF,1
421,1808421,AREA KALIMANTAN,SUMBERDAYA SEWATAMA,Balikpapan,1-Jan-20,31-Dec-20,AKTIF,1
422,1808422,AREA KALIMANTAN,SURYA MADISTRINDO/SURYA KALTIM PERKASA,Balikpapan ,1-Jan-20,31-Dec-20,AKTIF,1
423,1808423,AREA KALIMANTAN,YAYASAN GEREJA PROTESTAN KAMPUNG BALI,Pontianak,1-Jan-20,31-Dec-20,AKTIF,1
424,1808424,AREA KALIMANTAN,"BANK MAYAPADA INTERNATIONAL, TBK",Samarinda,7-Jan-20,6-Mar-20,AKTIF,1
425,1808425,AREA KALIMANTAN,"BANK NEGARA INDONESIA, TBK",Samarinda,1-Jul-19,31-Dec-19,AKTIF,1
426,1808426,AREA KALIMANTAN,BANK NEGARA INDONESIA (PERSERO) TBK ,"Nunukan, Tanjung Redep, Tarakan, Tanjung Selor, Bontang, Samarinda, Balikpapan",1-Jan-20,31-Dec-20,AKTIF,1
427,1808427,AREA KALIMANTAN,"BANK MAYBANK INDONESIA, Tbk, PT",PAM External Cabang Balikpapan,6-Jan-19,31-Dec-19,AKTIF,1
428,1808428,AREA KALIMANTAN,ADI SARANA ARMADA ,Selindo,1-Jan-18,31-Dec-18,BERAKHIR,1
429,1808429,AREA KALIMANTAN,ANUGRAH ARGON MEDICA ,Selindo,1-Jan-18,31-Dec-19,AKTIF,1
430,1808430,AREA KALIMANTAN, ANUGERAH PHARMINDO LESTARI ,Selindo ,1-Apr-20,31-Jul-20,AKTIF,1
431,1808431,AREA KALIMANTAN,CIMB NIAGA AUTO FINANCE,Selindo,1-Nov-18,31-Oct-20,AKTIF,1
432,1808432,AREA KALIMANTAN,FEDERAL INTERNATIONAL FINANCE,Selindo,11-Jun-20,11-Jun-21,AKTIF,1
433,1808433,AREA KALIMANTAN,FINANSIA MULTI FINANCE,Selindo,1-May-20,30-Apr-21,AKTIF,1
434,1808434,AREA KALIMANTAN,MAYBANK INDONESIA FINANCE,Selindo,1-Jan-20,31-Dec-20,AKTIF,1
435,1808435,AREA KALIMANTAN,MAXPOWER INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
436,1808436,AREA KALIMANTAN,"MITRA PINASTHIKA MUSTIKA FINANCE, TBK",Selindo,1-Jan-20,31-Dec-20,AKTIF,1
437,1808437,AREA KALIMANTAN,PT MULTIFILLING MITRA INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
438,1808438,AREA KALIMANTAN,UNILEVER INDONESIA,Selindo,2-Jan-20,31-Dec-20,AKTIF,1
439,1808439,AREA KALIMANTAN,PT BANK IBK,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
440,1808440,AREA KALIMANTAN,"BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN, TBK",Selindo,30-Mar-20,31-Mar-20,AKTIF,1
441,1808441,AREA KALIMANTAN,"BANK PERMATA, TBK",Selindo,1-May-20,31-Dec-22,AKTIF,1
442,1808442,AREA KALIMANTAN,"BANK PERMATA, TBK (JASA PATROLI PENGAMANAN)",Selindo,1-Jan-18,31-Dec-19,AKTIF,1
443,1808443,AREA KALIMANTAN,BANK UOB INDONESIA,Selindo,1-Apr-19,31-Mar-21,AKTIF,1
444,1808444,AREA KALIMANTAN,BANK COMMONWEALTH,Selindo,1-May-19,30-Apr-22,AKTIF,1
445,1808445,AREA KALIMANTAN,BANK SAHABAT SAMPOERNA,Selindo,1-May-20,30-Apr-22,AKTIF,1
446,1808446,AREA KALIMANTAN,ASTRA SEDAYA FINANCE,Kalimantan dan Indonesia Timur,1-Jan-20,31-Dec-21,AKTIF,1
447,1808447,AREA KALIMANTAN,MALINDO FEEDMILL TBK,Banjarmasin,21-Feb-19,20-Feb-20,AKTIF,1
448,1808448,AREA KALIMANTAN,"MITRA PINASTHIKA MUSTIKA, TBK","Sumatera, Jawa I, Jawa II, Jawa III dan Kalimantan",1-Feb-20,31-Jan-21,AKTIF,1
449,1808449,AREA KALIMANTAN,SERA GROUP,"Balikpapan, Sangatta, Samarinda, Serpo Vico, Bontang, Batu Kajang",1-Dec-19,31-Dec-20,AKTIF,1
450,1808450,AREA KALIMANTAN,BANK HSBC INDONESIA (BANK EKONOMI RAHARJA),"Sumatera, Jawa I, Jawa II, Kalimantan, Indonesia Timur",1-Aug-18,2-Aug-20,AKTIF,1
451,1808451,AREA KALIMANTAN,"BANK RAKYAT INDONESIA, TBK",Banjarmasin,19-Nov-18,18-Nov-19,AKTIF,1
452,1808452,AREA KALIMANTAN,"BANK CENTRAL ASIA, TBK","Sumatera, Jawa III, Kalimantan dan Indonesia Timur",1-Mar-20,28-Feb-21,AKTIF,1
453,1808453,AREA KALIMANTAN,"BANK MUAMALAT INDONESIA, TBK","Sumatera, Jawa I, Jawa II, Jawa III dan Kalimantan",1-Oct-19,31-Dec-20,AKTIF,1
454,1808454,AREA KALIMANTAN,"BANK OCBC NISP, TBK","Sumatera, Jawa II, Jawa III, Kalimantan, Indonesia Timur",1-Mar-19,28-Feb-21,AKTIF,1
455,1808455,AREA INDONESIA TIMUR,"BFI FINANCE INDONESIA, TBK",,1-Apr-20,31-Dec-20,AKTIF,1
456,1808456,AREA INDONESIA TIMUR,BUMI PRIMA JAYA,Jalan Jendral Ahmad Yani No. 03 Makassar,1-Apr-19,30-Sep-19,BERAKHIR,1
457,1808457,AREA INDONESIA TIMUR,CHURCH WORLD SERVICE INDONESIA (CWS),,1-Jan-20,30-Jun-20,AKTIF,1
458,1808458,AREA INDONESIA TIMUR,DAHANA (PERSERO),Pangkep-Sulawesi,1-Nov-19,31-Oct-20,AKTIF,1
459,1808459,AREA INDONESIA TIMUR,DAHANA (PERSERO) JOBSITE,Jobsite Bendungan Pamakulu,25-Jun-20,24-Jun-21,AKTIF,1
460,1808460,AREA INDONESIA TIMUR,DIPO STAR FINANCE,Cabang Makassar,1-May-19,30-Apr-20,AKTIF,1
461,1808461,AREA INDONESIA TIMUR,HILON INDONESIA,,20-Jan-20,17-Nov-20,AKTIF,1
462,1808462,AREA INDONESIA TIMUR,HOTEL SAHID PAPUA,Jl. Bantera Entrop Jayapura,11-Jul-19,11-Jul-20,AKTIF,1
463,1808463,AREA INDONESIA TIMUR,HYDRO PERDANA RETAILINDO,"       Jl. Trans Sulawesi, Panau, Palu Utara",7-Jun-20,31-Aug-20,AKTIF,1
464,1808464,AREA INDONESIA TIMUR,JASINDO TRANS PAPUA,"Cabang Jayapura, Timika, Sorong, Manokwari",16-Mar-20,31-Dec-20,AKTIF,1
465,1808465,AREA INDONESIA TIMUR,JO WIJAYA KARYA (PERSERO) TBK-PT BUMI KARSA,Jalan AP Petttarani Komp. Ruko Sardonix No. 14 Masale-Panakukang,1-Oct-18,31-Dec-18,BERAKHIR,1
466,1808466,AREA INDONESIA TIMUR,KOPERASI PUNDI NEKA SOLUSI,Jalan Urip Sumoharjo No. 90 A Makassar,1-Aug-19,31-Aug-19,AKTIF,1
467,1808467,AREA INDONESIA TIMUR,KOPERASI PUNDI NEKA SOLUSI,Jalan Jend. Sudirman No. 1 Kav. B Mamuju,1-May-19,31-Oct-19,BERAKHIR,1
468,1808468,AREA INDONESIA TIMUR,MITRA MAKMUR PERMAI,Kota Abepura-Jayapura,16-May-20,15-May-21,AKTIF,1
469,1808469,AREA INDONESIA TIMUR,NEW HOPE INDONESIA,Jl. Pattene Raya Kompleks Pergundangan Bussines Park AA No. 30 Kel. Pabentengan Maros-Sulsel,4-Oct-19,3-Oct-20,AKTIF,1
470,1808470,AREA INDONESIA TIMUR,NIAGA NUSA ABADI,"Cabang Palu, Poso, dan Toli-toli",27-Jan-20,26-Jan-21,AKTIF,1
471,1808471,AREA INDONESIA TIMUR,NOVELL PHARMACEUTICAL LABORATORIES,Makassar-Gowa,21-Jan-20,20-Jan-21,AKTIF,1
472,1808472,AREA INDONESIA TIMUR,OTORITAS JASA KEUANGAN,,1-Apr-20,31-Dec-20,AKTIF,1
473,1808473,AREA INDONESIA TIMUR,PUTRA MOROWALI SEJAHTERA,"Jalan Trans Sulawesi No. 8 Keurea Kec. Bahodopi, Kab. Morowali-Sulawesi Tengah",12-Aug-19,11-Jan-20,AKTIF,1
474,1808474,AREA INDONESIA TIMUR,SELERA INTER JAYA,Cabang Makassar,26-Dec-19,25-Dec-20,AKTIF,1
475,1808475,AREA INDONESIA TIMUR,SEMEN TONASA,Makassar,1-Jan-19,30-Jun-20,AKTIF,1
476,1808476,AREA INDONESIA TIMUR,SERASI LOGISTICS INDONESIA (PAM EXTERNAL),Cabang Balikpapan,1-Jul-20,31-Dec-20,AKTIF,1
477,1808477,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Makassar-Luwuk,13-Nov-19,12-Nov-20,AKTIF,1
478,1808478,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Manado & Kotamubagu,1-Jan-20,31-Dec-20,AKTIF,1
479,1808479,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Cabang Pare-Pare,14-May-20,13-May-21,AKTIF,1
480,1808480,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Cabang Palu,1-May-20,30-Apr-21,AKTIF,1
481,1808481,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Bone,13-Jun-20,12-Jun-21,AKTIF,1
482,1808482,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,"Jl. Samratulangi (Trans Sulawesi) Kel. Yosonegoro, Kec. Limboto Barat, Kab. Gorontalo",1-Jul-19,30-Jun-20,AKTIF,1
483,1808483,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Jl. Chairil Anwar Kelurahan Watulondo Kec. Puuwatu Kota Kendari,1-Aug-20,31-Jul-21,AKTIF,1
484,1808484,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Cabang Kolaka,1-Feb-20,31-Jan-21,AKTIF,1
485,1808485,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Cabang Gowa,4-Aug-19,3-Aug-20,AKTIF,1
486,1808486,AREA INDONESIA TIMUR,SINAR NIAGA SEJAHTERA,Cabang Parigi,1-Aug-20,31-Jul-21,AKTIF,1
487,1808487,AREA INDONESIA TIMUR,SINAR MANDIRI JAYARAYA,Jayapura-Papua,1-Sep-18,31-Aug-19,BERAKHIR,1
488,1808488,AREA INDONESIA TIMUR,SURYA MANDIRI JAYA PRATAMA,"Jalan Yotefa RT 001 RW 006 Awiyo, Abepura-Jayapura",18-Oct-19,17-Oct-20,AKTIF,1
489,1808489,AREA INDONESIA TIMUR,SURYA MANDIRI JAYA PRATAMA (KEDIAMAN DIRUT),Kediaman Dirut,11-Jan-20,10-Jan-21,AKTIF,1
490,1808490,AREA INDONESIA TIMUR,TOKO EDISON ACCU,Makassar,1-Mar-20,28-Feb-21,AKTIF,1
491,1808491,AREA INDONESIA TIMUR,UD CITRA PRIMA (INSIGNIA RESIDENCE),Jalan Perintis Kemerdekaan Kel. Pai Kec. Biringkanaya Kota Makassar,1-Apr-19,30-Sep-19,BERAKHIR,1
492,1808492,AREA INDONESIA TIMUR,UD KALAM HIDUP,"Jalan Dr. Sam Ratulangi No. 175 Mandonga, Kota Kendari-Sulawesi Tenggara",1-Aug-19,31-Jul-20,AKTIF,1
493,1808493,AREA INDONESIA TIMUR,UNILEVER ENTERPRISE INDONESIA,Makassar,26-Mar-18,25-Mar-19,BERAKHIR,1
494,1808494,AREA INDONESIA TIMUR,WIJAYA KARYA (PERSERO) TBK,Makassar,1-Oct-19,31-Dec-19,BERAKHIR,1
495,1808495,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Kanpus dan KCU Papua,4-Dec-19,3-Feb-20,AKTIF,1
496,1808496,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Cabang Sarmi,5-Jun-20,5-Sep-20,AKTIF,1
497,1808497,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Cabang Fak-Fak,27-Feb-19,27-Feb-21,AKTIF,1
498,1808498,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Cabang Nabire,7-Apr-18,31-Dec-19,AKTIF,1
499,1808499,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Cabang Wamena,16-Feb-19,15-Feb-20,AKTIF,1
500,1808500,AREA INDONESIA TIMUR,BANK PEMBANGUNAN DAERAH PAPUA,Cabang Arso,15-Jan-20,15-Jan-21,AKTIF,1
501,1808501,AREA INDONESIA TIMUR,BANK PERKREDITAN RAKYAT MODERN MAKASSAR (SATUAN PENGAMANAN),"Jalan Urip Sumoharjo No. 90A RT 001 RW 001 Kel. Sinrijala, Kec. Panakkukang Kota Makassar-Sulsel",28-Aug-19,27-Feb-20,AKTIF,1
502,1808502,AREA INDONESIA TIMUR,BANK PERKREDITAN RAKYAT MODERN MAKASSAR (OB DAN DRIVER),"Jalan Urip Sumoharjo No. 90A RT 001 RW 001 Kel. Sinrijala, Kec. Panakkukang Kota Makassar-Sulsel",28-Aug-19,27-Feb-20,BERAKHIR,1
503,1808503,AREA INDONESIA TIMUR,ADI SARANA ARMADA ,Selindo,1-Jan-18,31-Dec-18,BERAKHIR,1
504,1808504,AREA INDONESIA TIMUR,ANUGRAH ARGON MEDICA ,Selindo,1-Jan-18,31-Dec-19,AKTIF,1
505,1808505,AREA INDONESIA TIMUR, ANUGERAH PHARMINDO LESTARI ,Selindo ,1-Apr-20,31-Jul-20,AKTIF,1
506,1808506,AREA INDONESIA TIMUR,CIMB NIAGA AUTO FINANCE,Selindo,1-Nov-18,31-Oct-20,AKTIF,1
507,1808507,AREA INDONESIA TIMUR,FEDERAL INTERNATIONAL FINANCE,Selindo,11-Jun-20,11-Jun-21,AKTIF,1
508,1808508,AREA INDONESIA TIMUR,FINANSIA MULTI FINANCE,Selindo,1-May-20,30-Apr-21,AKTIF,1
509,1808509,AREA INDONESIA TIMUR,MAYBANK INDONESIA FINANCE,Selindo,1-Jan-20,31-Dec-20,AKTIF,1
510,1808510,AREA INDONESIA TIMUR,MAXPOWER INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
511,1808511,AREA INDONESIA TIMUR,"MITRA PINASTHIKA MUSTIKA FINANCE, TBK",Selindo,1-Jan-20,31-Dec-20,AKTIF,1
512,1808512,AREA INDONESIA TIMUR,PT MULTIFILLING MITRA INDONESIA,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
513,1808513,AREA INDONESIA TIMUR,UNILEVER INDONESIA,Selindo,2-Jan-20,31-Dec-20,AKTIF,1
514,1808514,AREA INDONESIA TIMUR,PT BANK IBK,Selindo,1-Jan-19,31-Dec-19,AKTIF,1
515,1808515,AREA INDONESIA TIMUR,"BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN, TBK",Selindo,30-Mar-20,31-Mar-20,AKTIF,1
516,1808516,AREA INDONESIA TIMUR,"BANK PERMATA, TBK",Selindo,1-May-20,31-Dec-22,AKTIF,1
517,1808517,AREA INDONESIA TIMUR,"BANK PERMATA, TBK (JASA PATROLI PENGAMANAN)",Selindo,1-Jan-18,31-Dec-19,AKTIF,1
518,1808518,AREA INDONESIA TIMUR,BANK UOB INDONESIA,Selindo,1-Apr-19,31-Mar-21,AKTIF,1
519,1808519,AREA INDONESIA TIMUR,BANK COMMONWEALTH,Selindo,1-May-19,30-Apr-22,AKTIF,1
520,1808520,AREA INDONESIA TIMUR,BANK SAHABAT SAMPOERNA,Selindo,1-May-20,30-Apr-22,AKTIF,1
521,1808521,AREA INDONESIA TIMUR,"PT ADIRA DINAMIKA MULTI FINANCE, Tbk","Jawa I, Jawa II, Indonesia Timur",1-Jun-18,31-Dec-19,AKTIF,1
522,1808522,AREA INDONESIA TIMUR,ASTRA SEDAYA FINANCE,Kalimantan dan Indonesia Timur,1-Jan-20,31-Dec-21,AKTIF,1
523,1808523,AREA INDONESIA TIMUR,ASURANSI ADIRA DINAMIKA,"Jawa I, Jawa III, Indonesia Timur",1-Apr-19,31-Mar-20,AKTIF,1
524,1808524,AREA INDONESIA TIMUR,GRAHA SARANA DUTA,Indonesia Timur ,1-Jan-19,31-Dec-20,AKTIF,1
525,1808525,AREA INDONESIA TIMUR,INDOSIAR VISUAL MANDIRI,"Sum I, Sum II, Jawa I, Jawa II, Jawa III, Indtim ",1-Jan-19,31-Dec-19,AKTIF,1
526,1808526,AREA INDONESIA TIMUR,KOPERASI PINJAM JASA SAHABAT MITRA SEJATI ,"Sumatera I, Jawa I, Jawa III, Indonesia Timur",1-May-20,30-Apr-22,AKTIF,1
527,1808527,AREA INDONESIA TIMUR,MALINDO FEEDMILL TBK,Plant Makassar,21-Oct-19,20-Oct-20,AKTIF,1
528,1808528,AREA INDONESIA TIMUR,SERA GROUP,"Balikpapan, Sangatta, Samarinda, Serpo Vico, Bontang, Batu Kajang",1-Dec-18,31-Dec-19,AKTIF,1
529,1808529,AREA INDONESIA TIMUR,BANK HSBC INDONESIA (BANK EKONOMI RAHARJA),"Sumatera, Jawa I, Jawa II, Kalimantan, Indonesia Timur",1-Aug-18,2-Aug-20,AKTIF,1
530,1808530,AREA INDONESIA TIMUR,"BANK RAKYAT INDONESIA, TBK",Makasar,19-Nov-19,18-Nov-20,AKTIF,1
531,1808531,AREA INDONESIA TIMUR,"BANK CENTRAL ASIA, TBK","Sumatera, Jawa III, Kalimantan dan Indonesia Timur",1-Mar-20,28-Feb-21,AKTIF,1
532,1808532,AREA INDONESIA TIMUR,"BANK OCBC NISP, TBK","Sumatera, Jawa II, Jawa III, Kalimantan, Indonesia Timur",1-Mar-19,28-Feb-21,AKTIF,1
533,1808533,AREA INDONESIA TIMUR,"BANK DANAMON INDONESIA, TBK","Sumatera, Jawa I, Kalimantan dan Indonesia Timur",1-Sep-19,30-Sep-20,AKTIF,1
534,1808534,AREA INDONESIA TIMUR,BANK INA PERDANA,"Jawa I, Jawa II, Jawa III",1-Jan-19,31-Dec-19,AKTIF,1
535,1808535,AREA JAWA II,"BANK RAKYAT INDONESIA, TBK",,19-Nov-19,18-Nov-20,AKTIF,1
536,1808536,AREA JAWA I, SECURITY KANTOR BSP AREA ,,,,PERMANENT,1
537,1808537,AREA JAWA II, SECURITY KANTOR BSP AREA ,,,,PERMANENT,1
538,1808538,AREA JAWA III, SECURITY KANTOR BSP AREA ,,,,PERMANENT,1
